fid,provcd,collegetype,cfps2010eduy_best,qc705,qc605,qc505,qc407,qc307,qc207,qc107
520159,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520159,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520159,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520159,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520160,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520160,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520160,52,-8.0,3,-8,-8,-8,-8,-8,-8,-8
520161,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520161,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520161,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520162,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520162,52,-8.0,8,-8,-8,-8,-8,-8,-8,-8
520162,52,-8.0,4,-8,-8,-8,-8,-8,-8,-8
520163,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520163,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520164,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520165,52,-8.0,15,1,1,1,1,-8,-8,-8
520165,52,-8.0,15,1,1,-8,1,-8,-8,-8
520165,52,-8.0,13,1,1,1,-8,-8,-8,-8
520166,52,-8.0,12,0,1,1,-8,-8,-8,-8
520166,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520167,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520167,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520167,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520167,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520168,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520169,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520169,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520170,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520171,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520171,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520173,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520173,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520173,52,-8.0,9,0,-8,-8,-8,-8,-8,-8
520174,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520174,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520175,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520176,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520176,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520178,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520178,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520179,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520179,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520179,52,-8.0,9,0,-8,-8,-8,-8,-8,-8
520179,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520180,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520180,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520181,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520181,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520181,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520181,52,-8.0,10,1,1,-8,-8,-8,-8,-8
520181,52,-8.0,7,0,-8,-8,-8,-8,-8,-8
520182,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520182,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520182,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520183,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520183,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520184,52,-8.0,9,-8,-8,-8,-8,-8,-8,-8
520184,52,3.0,16,1,1,1,1,1,-8,-8
520184,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520185,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520185,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520186,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520187,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520187,52,-8.0,12,1,1,0,-8,-8,-8,-8
520187,52,-8.0,10,1,1,-8,-8,-8,-8,-8
520187,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520188,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520188,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520188,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520189,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520189,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520190,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520190,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520191,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520192,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520192,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520192,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520193,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520193,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520193,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520195,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520195,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520195,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520196,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520196,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520196,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520197,52,-8.0,7,0,-8,-8,-8,-8,-8,-8
520197,52,-8.0,10,1,1,-8,-8,-8,-8,-8
520197,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520197,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520197,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520199,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520199,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520199,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520199,52,-8.0,12,1,1,-8,-8,-8,-8,-8
520200,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520200,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520200,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520200,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520201,52,-8.0,7,-8,-8,-8,-8,-8,-8,-8
520201,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520202,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520202,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520203,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520203,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520203,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520204,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520204,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520204,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520206,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520206,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520206,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520207,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520207,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520208,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520208,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520209,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520209,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520210,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520210,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520210,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520211,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520211,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520213,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520213,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520214,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520214,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520215,52,-8.0,7,0,-8,-8,-8,-8,-8,-8
520215,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520215,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520215,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520216,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520216,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520217,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520218,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520218,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520219,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520219,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520220,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520220,52,-8.0,11,0,1,-8,-8,-8,-8,-8
520221,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520221,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520224,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520224,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520224,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520228,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520228,52,3.0,16,1,1,1,-8,1,-8,-8
520229,52,-8.0,15,1,1,1,1,-8,-8,-8
520230,52,-8.0,15,1,1,1,1,-8,-8,-8
520231,52,-8.0,15,1,1,1,1,-8,-8,-8
520231,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520232,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520232,52,-8.0,12,1,1,1,-8,-8,-8,-8
520233,52,-8.0,12,1,1,1,-8,-8,-8,-8
520235,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520235,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520236,52,3.0,16,1,1,0,-8,0,-8,-8
520236,52,-8.0,12,1,1,1,-8,-8,-8,-8
520237,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520239,52,-8.0,12,1,1,1,-8,-8,-8,-8
520241,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520242,52,-8.0,11,1,1,-8,-8,-8,-8,-8
520242,52,-8.0,15,1,1,1,1,-8,-8,-8
520242,52,-8.0,15,1,1,1,1,-8,-8,-8
520243,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520243,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520245,52,3.0,16,1,1,1,-8,0,-8,-8
520245,52,-8.0,12,1,1,1,-8,-8,-8,-8
520252,52,-8.0,12,1,1,1,-8,-8,-8,-8
520253,52,-8.0,9,1,1,1,-8,-8,-8,-8
520254,52,-8.0,15,1,1,-8,0,-8,-8,-8
520255,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520255,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520256,52,-8.0,15,1,1,1,1,-8,-8,-8
520256,52,-8.0,12,1,-8,0,-8,-8,-8,-8
520259,52,-8.0,12,1,1,1,-8,-8,-8,-8
520260,52,14.0,12,1,1,1,1,1,-8,-8
520262,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520262,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520263,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520263,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520264,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520264,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520265,52,-8.0,15,1,1,1,1,-8,-8,-8
520266,52,-8.0,7,-8,-8,-8,-8,-8,-8,-8
520266,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520266,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520266,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520268,52,-8.0,15,1,1,-8,1,-8,-8,-8
520269,52,-8.0,12,1,1,1,-8,-8,-8,-8
520269,52,-8.0,15,1,1,1,1,-8,-8,-8
520269,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520270,52,-8.0,12,-8,-8,-8,-8,-8,-8,-8
520270,52,-8.0,15,1,1,1,1,-8,-8,-8
520273,52,-8.0,15,1,1,-8,0,-8,-8,-8
520274,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520275,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520277,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520279,52,3.0,16,1,1,1,-8,1,-8,-8
520279,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520279,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520280,52,-8.0,12,1,1,-8,1,-8,-8,-8
520280,52,-8.0,12,1,1,-8,1,-8,-8,-8
520282,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520285,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520285,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520289,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520289,52,-8.0,12,1,1,-8,-8,-8,-8,-8
520289,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520289,52,-8.0,6,1,1,-8,-8,-8,-8,-8
520289,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520290,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520290,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520290,52,-8.0,11,1,1,-8,-8,-8,-8,-8
520291,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520291,52,-8.0,5,-8,-8,-8,-8,-8,-8,-8
520291,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520291,52,-8.0,11,1,1,-8,-8,-8,-8,-8
520292,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520293,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520293,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520294,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520294,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520296,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520297,52,-8.0,3,-8,-8,-8,-8,-8,-8,-8
520297,52,-8.0,12,1,1,1,-8,-8,-8,-8
520298,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520298,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520300,52,-8.0,15,1,1,1,1,-8,-8,-8
520300,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520300,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520301,52,-8.0,12,1,1,1,-8,-8,-8,-8
520301,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520302,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520302,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520303,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520304,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520304,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520304,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520304,52,-8.0,12,1,1,1,-8,-8,-8,-8
520305,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520305,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520307,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520307,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520308,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520308,52,-8.0,3,-8,-8,-8,-8,-8,-8,-8
520309,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520309,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520309,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520310,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520310,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520310,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520311,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520311,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520313,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520315,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520315,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520315,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520315,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520317,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520317,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520318,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520318,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520318,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520318,52,-8.0,9,-8,-8,-8,-8,-8,-8,-8
520321,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520321,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520321,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520321,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520322,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520322,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520323,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520323,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520324,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520325,52,-8.0,9,-8,-8,-8,-8,-8,-8,-8
520325,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520327,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520327,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520328,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520328,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520329,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520329,52,-8.0,8,1,-8,-8,-8,-8,-8,-8
520329,52,-8.0,7,1,1,-8,-8,-8,-8,-8
520330,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520330,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520331,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520331,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520332,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520332,52,-8.0,12,1,1,1,-8,-8,-8,-8
520332,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520332,52,-8.0,2,-8,-8,-8,-8,-8,-8,-8
520334,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520335,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520335,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520338,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520341,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520342,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520342,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520343,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520344,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520344,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520344,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520345,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520345,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520345,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520345,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520345,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520345,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520346,52,-8.0,12,1,1,1,-8,-8,-8,-8
520346,52,-8.0,12,1,1,0,-8,-8,-8,-8
520346,52,-8.0,12,1,1,1,-8,-8,-8,-8
520347,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520347,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520348,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520349,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520349,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520349,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520349,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520349,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520350,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520350,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520350,52,-8.0,12,1,1,-8,-8,-8,-8,-8
520358,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520358,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520359,52,-8.0,12,1,1,1,-8,-8,-8,-8
520359,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520361,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520361,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520362,52,-8.0,10,1,1,-8,-8,-8,-8,-8
520362,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520363,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520363,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520363,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520364,52,-8.0,9,0,1,-8,-8,-8,-8,-8
520364,52,-8.0,12,1,1,1,-8,-8,-8,-8
520365,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520365,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520365,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520366,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520366,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520367,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520368,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520369,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520369,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520369,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520369,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520370,52,-8.0,9,1,0,-8,-8,-8,-8,-8
520370,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520370,52,-8.0,10,1,1,-8,-8,-8,-8,-8
520371,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520371,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520372,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520372,52,-8.0,11,1,1,-8,-8,-8,-8,-8
520372,52,-8.0,12,1,1,1,-8,-8,-8,-8
520372,52,-8.0,0,1,0,-8,-8,-8,-8,-8
520376,52,-8.0,12,1,1,1,-8,-8,-8,-8
520376,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520376,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520377,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520378,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520378,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520378,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520378,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520378,52,-8.0,6,0,-8,-8,-8,-8,-8,-8
520379,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520379,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520379,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520379,52,-8.0,13,1,1,1,-8,-8,-8,-8
520380,52,-8.0,9,-8,-8,-8,-8,-8,-8,-8
520381,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520381,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520382,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520382,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520382,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520383,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520383,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520383,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520383,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520384,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520384,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520384,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520385,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520385,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520385,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520386,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520386,52,-8.0,12,1,1,1,-8,-8,-8,-8
520387,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520387,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520387,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520388,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520388,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520388,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520388,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520388,52,-8.0,10,1,1,-8,-8,-8,-8,-8
520388,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520389,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520389,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520390,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520390,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520391,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520392,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520392,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520393,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520393,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520393,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520393,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520394,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520394,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520394,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520394,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520395,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520395,52,-8.0,7,1,-8,-8,-8,-8,-8,-8
520395,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520395,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520396,52,-8.0,9,1,-8,-8,-8,-8,-8,-8
520396,52,-8.0,6,-8,-8,-8,-8,-8,-8,-8
520397,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520398,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520399,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520399,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520400,52,-8.0,6,1,1,1,-8,-8,-8,-8
520401,52,-8.0,9,-8,-8,-8,-8,-8,-8,-8
520401,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520402,52,-8.0,12,1,1,1,-8,-8,-8,-8
520402,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520404,52,-8.0,9,1,1,-8,-8,-8,-8,-8
520404,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520405,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520405,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520405,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520408,52,-8.0,6,1,-8,-8,-8,-8,-8,-8
520408,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
520409,52,-8.0,0,-8,-8,-8,-8,-8,-8,-8
